"","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend","treatment","history_log","history_log_grp"
"954",9,"2) $100 - $200",157.44,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.05904443330394,5.1
"955",9,"2) $100 - $200",197.3,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,5.28472541302857,5.3
"956",3,"6) $750 - $1,000",971.02,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.87834706540155,6.9
"957",9,"1) $0 - $100",61.14,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.11316631646269,4.1
"958",6,"1) $0 - $100",48.16,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.87452880100057,3.9
"959",11,"2) $100 - $200",101.88,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,4.62379565011126,4.6
"960",1,"1) $0 - $100",85.03,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,4.4430041353977,4.4
"961",2,"1) $0 - $100",90.86,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.50931986033126,4.5
"962",11,"1) $0 - $100",77.67,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.35246908243156,4.4
"963",2,"5) $500 - $750",508.07,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.23061923336118,6.2
"964",1,"7) $1,000 +",1071.38,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.97670281610817,7
"965",11,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"966",2,"7) $1,000 +",1066.23,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.97188434130289,7
"967",4,"1) $0 - $100",66.42,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.1959982159486,4.2
"968",3,"4) $350 - $500",455.44,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,6.12126398464283,6.1
"969",9,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"970",3,"5) $500 - $750",611.32,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.41562055365964,6.4
"971",6,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","No E-Mail",1,0,0,0,3.40086399276092,3.4
"972",9,"3) $200 - $350",341.8,1,1,"Rural",1,"Multichannel","Mens E-Mail",0,0,0,1,5.83422577068149,5.8
"973",10,"3) $200 - $350",307,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,1,5.7268477475872,5.7
"974",11,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"975",4,"4) $350 - $500",492.43,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,1,6.19935231853074,6.2
"976",2,"3) $200 - $350",247.51,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.51145098523293,5.5
"977",1,"2) $100 - $200",145,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.97673374242057,5
"978",9,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"979",1,"2) $100 - $200",167.93,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.12354722590692,5.1
"980",4,"2) $100 - $200",189.99,1,0,"Rural",0,"Web","No E-Mail",1,0,0,0,5.24697143919645,5.2
"981",7,"1) $0 - $100",29.99,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"982",5,"2) $100 - $200",146.41,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.98641090520539,5
"983",1,"7) $1,000 +",1962.9,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,7.5821782505438,7.6
"984",5,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"985",1,"6) $750 - $1,000",814.48,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,6.70254987279894,6.7
"986",5,"2) $100 - $200",120,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.78749174278205,4.8
"987",6,"1) $0 - $100",98.18,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,4.58680252862991,4.6
"988",1,"2) $100 - $200",156.68,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.05420550879763,5.1
"989",1,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"990",5,"1) $0 - $100",61.19,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.11398377747445,4.1
"991",10,"2) $100 - $200",161.01,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.08146647485685,5.1
"992",6,"1) $0 - $100",47.22,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.85481753165737,3.9
"993",10,"1) $0 - $100",68.98,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.23381660750869,4.2
"994",3,"6) $750 - $1,000",759.01,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.6320149525394,6.6
"995",12,"2) $100 - $200",189.48,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.24428347805555,5.2
"996",2,"1) $0 - $100",98.46,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.58965037433005,4.6
"997",12,"2) $100 - $200",164.19,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.10102429382394,5.1
"998",8,"1) $0 - $100",62.49,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,4.13500654394099,4.1
"999",1,"6) $750 - $1,000",899.07,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.80136089573401,6.8
"1000",5,"3) $200 - $350",303.33,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.71482132177142,5.7
"1001",3,"3) $200 - $350",345.06,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,5.84371831495372,5.8
"1002",10,"2) $100 - $200",189.04,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.24195863287865,5.2
"1003",12,"1) $0 - $100",56.36,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.03175968703048,4
"1004",3,"1) $0 - $100",69.13,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.23598878995717,4.2
"1005",8,"1) $0 - $100",74.52,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.31106754573339,4.3
"1006",1,"5) $500 - $750",601.44,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.39932677981587,6.4
"1007",3,"7) $1,000 +",1176.12,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,7.06997616406909,7.1
"1008",7,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1009",8,"2) $100 - $200",182.66,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,5.20762650126353,5.2
"1010",10,"1) $0 - $100",56.76,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.03883185229184,4
"1011",9,"2) $100 - $200",144.1,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.97050750300548,5
"1012",3,"3) $200 - $350",218.67,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.38756374406223,5.4
"1013",8,"1) $0 - $100",67.97,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.21906643135855,4.2
"1014",7,"1) $0 - $100",45.57,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.81924960527579,3.8
"1015",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1016",7,"4) $350 - $500",362.95,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.89426508373085,5.9
"1017",6,"5) $500 - $750",743.62,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,1,6.61153015166634,6.6
"1018",12,"3) $200 - $350",201.51,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.30583900794688,5.3
"1019",3,"5) $500 - $750",682.59,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.52589438649715,6.5
"1020",1,"3) $200 - $350",250.58,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,1,5.52377823081741,5.5
"1021",6,"2) $100 - $200",127.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.85156140402199,4.9
"1022",3,"4) $350 - $500",374.63,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.92593887222777,5.9
"1023",4,"1) $0 - $100",86.48,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.45991317333095,4.5
"1024",7,"2) $100 - $200",189.34,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.24354434070074,5.2
"1025",5,"3) $200 - $350",276.24,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.62127005308174,5.6
"1026",4,"5) $500 - $750",566.58,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.33961828850303,6.3
"1027",2,"2) $100 - $200",138.71,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.9323854227752,4.9
"1028",10,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1029",5,"6) $750 - $1,000",958.92,1,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.86580765117437,6.9
"1030",5,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1031",9,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1032",10,"1) $0 - $100",67.57,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.21316409756408,4.2
"1033",11,"2) $100 - $200",100.03,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.60547014099709,4.6
"1034",3,"4) $350 - $500",493.38,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,6.20127966821086,6.2
"1035",1,"2) $100 - $200",140.44,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.94478035130023,4.9
"1036",8,"4) $350 - $500",475.99,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.16539684560738,6.2
"1037",12,"2) $100 - $200",177.15,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.17699683131148,5.2
"1038",9,"2) $100 - $200",167.98,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,5.12384492469748,5.1
"1039",5,"2) $100 - $200",128.22,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.85374753855911,4.9
"1040",10,"3) $200 - $350",264.5,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.57784125129835,5.6
"1041",12,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1042",9,"2) $100 - $200",187.96,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.23622917423461,5.2
"1043",6,"3) $200 - $350",217.69,1,1,"Surburban",1,"Phone","No E-Mail",1,0,0,0,5.38307203241285,5.4
"1044",4,"1) $0 - $100",57.85,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.05785345363969,4.1
"1045",1,"1) $0 - $100",87.53,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.47198159174435,4.5
"1046",5,"3) $200 - $350",296.12,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.6907647775749,5.7
"1047",1,"3) $200 - $350",332.55,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.80679022473043,5.8
"1048",10,"3) $200 - $350",317.77,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.76132785065367,5.8
"1049",2,"2) $100 - $200",199.95,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.29806733529283,5.3
"1050",10,"1) $0 - $100",92.58,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.52807313560312,4.5
"1051",4,"3) $200 - $350",231.09,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.44280724503298,5.4
"1052",12,"1) $0 - $100",35.28,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.56331623113859,3.6
"1053",10,"3) $200 - $350",227.69,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.42798505467007,5.4
"1054",6,"2) $100 - $200",195.27,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,5.27438321625241,5.3
"1055",4,"2) $100 - $200",135.5,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.90897164031976,4.9
"1056",10,"2) $100 - $200",110.27,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.70293190377059,4.7
"1057",6,"1) $0 - $100",54.86,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.00478448550946,4
"1058",11,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1059",1,"7) $1,000 +",1667.28,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,7.41894883505273,7.4
"1060",3,"5) $500 - $750",525.66,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.26465461590633,6.3
"1061",10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1062",11,"3) $200 - $350",333.22,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0,1,5.80880293250092,5.8
"1063",8,"4) $350 - $500",361.95,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0,1,5.89150608073915,5.9
"1064",10,"3) $200 - $350",216.93,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.37957472085497,5.4
"1065",4,"2) $100 - $200",181.6,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,5.20180646616719,5.2
"1066",6,"1) $0 - $100",43.52,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.77322060254769,3.8
"1067",4,"5) $500 - $750",588.45,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.37749196132367,6.4
"1068",6,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",1,0,0,0,3.40086399276092,3.4
"1069",12,"2) $100 - $200",136.51,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.91639787201489,4.9
"1070",1,"2) $100 - $200",159.55,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.07235735272425,5.1
"1071",12,"2) $100 - $200",172.03,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.14766888020895,5.1
"1072",10,"1) $0 - $100",58.66,1,0,"Surburban",1,"Web","No E-Mail",1,0,0,0,4.07175806354931,4.1
"1073",4,"3) $200 - $350",230.18,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0,5.43886161154034,5.4
"1074",6,"1) $0 - $100",92.07,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,4.52254915729975,4.5
"1075",12,"3) $200 - $350",229.53,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.43603373991187,5.4
"1076",2,"4) $350 - $500",435.02,1,0,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0,1,6.07539200704327,6.1
"1077",1,"1) $0 - $100",83.72,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.4274778975778,4.4
"1078",5,"1) $0 - $100",76.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.34367554328996,4.3
"1079",7,"3) $200 - $350",255.65,1,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,5.54380932152601,5.5
"1080",2,"3) $200 - $350",229.85,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.43742692225224,5.4
"1081",4,"1) $0 - $100",67.81,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.21670967669575,4.2
"1082",9,"3) $200 - $350",203.37,1,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.31502698011098,5.3
"1083",11,"3) $200 - $350",320.02,1,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,1,5.76838349384073,5.8
"1084",2,"2) $100 - $200",132.87,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.88937120660322,4.9
"1085",2,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1086",10,"3) $200 - $350",300.15,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,5.70428234969785,5.7
"1087",5,"4) $350 - $500",363.8,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.89660426608402,5.9
"1088",5,"2) $100 - $200",123.59,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.81696963560164,4.8
"1089",11,"2) $100 - $200",136.47,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.91610481025002,4.9
"1090",4,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1091",6,"4) $350 - $500",441.59,1,0,"Rural",0,"Multichannel","Mens E-Mail",0,0,0,1,6.09038184977895,6.1
"1092",7,"1) $0 - $100",51.39,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.93944360100414,3.9
"1093",6,"1) $0 - $100",53.56,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.98080252082297,4
"1094",11,"2) $100 - $200",177.89,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0,5.18116538173718,5.2
"1095",2,"7) $1,000 +",1035.42,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.94256242048754,6.9
"1096",7,"4) $350 - $500",414.22,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0,1,6.02639723364801,6
"1097",4,"4) $350 - $500",368.25,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.90876205534274,5.9
"1098",1,"6) $750 - $1,000",890.26,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.79151355489457,6.8
"1099",10,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1100",3,"4) $350 - $500",387.97,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,5.96092801704633,6
"1101",10,"1) $0 - $100",86.2,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0,4.45667017766965,4.5
"1102",3,"3) $200 - $350",280.39,1,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.63618149118639,5.6
"1103",10,"1) $0 - $100",30.58,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0,3.42034620050092,3.4
"1104",6,"2) $100 - $200",173.02,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,5.15340719475223,5.2
"1105",5,"2) $100 - $200",128.12,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.85296732474096,4.9
"1106",2,"3) $200 - $350",212.61,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.35945950149027,5.4
"1107",3,"5) $500 - $750",634.02,1,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.45208049968099,6.5
"1108",10,"1) $0 - $100",65.42,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.18082802211024,4.2
"1109",2,"2) $100 - $200",178.95,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,5.18710643721203,5.2
"1110",2,"2) $100 - $200",162.89,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.09307512636951,5.1
"1111",1,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1112",9,"1) $0 - $100",55.03,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.00787849107167,4
"1113",8,"2) $100 - $200",110.57,0,1,"Surburban",0,"Web","No E-Mail",1,0,0,0,4.70564880455431,4.7
"1114",10,"1) $0 - $100",97.55,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,4.58036506706912,4.6
"1115",10,"2) $100 - $200",154.79,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.04206935958579,5
"1116",2,"5) $500 - $750",549.1,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.30828057428483,6.3
"1117",2,"5) $500 - $750",626.27,1,1,"Rural",1,"Web","Mens E-Mail",0,0,0,1,6.43978158801687,6.4
"1118",1,"1) $0 - $100",54.4,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.9963641538619,4
"1119",4,"2) $100 - $200",183.38,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.21156050262175,5.2
"1120",4,"7) $1,000 +",1096.45,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.99983296718305,7
"1121",6,"4) $350 - $500",435.45,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0,1,6.07637997913875,6.1
"1122",7,"3) $200 - $350",214.39,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0,5.36779678631784,5.4
"1123",11,"3) $200 - $350",256.08,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,5.54548989566161,5.5
"1124",5,"2) $100 - $200",148.87,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,5.00307344188897,5
"1125",2,"2) $100 - $200",191.61,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.25546205624161,5.3
"1126",10,"2) $100 - $200",166.87,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.11721506615881,5.1
"1127",1,"5) $500 - $750",506.54,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,6.227603293917,6.2
"1128",11,"4) $350 - $500",417.16,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,6.03346984125301,6
"1129",5,"5) $500 - $750",687.62,1,1,"Urban",1,"Phone","Mens E-Mail",0,0,0,1,6.53323635976399,6.5
"1130",10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1131",11,"1) $0 - $100",85.03,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.4430041353977,4.4
"1132",5,"1) $0 - $100",72.59,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.28482717129675,4.3
"1133",11,"1) $0 - $100",38.71,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,3.65609796458956,3.7
"1134",1,"2) $100 - $200",176.88,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,5.17547153654919,5.2
"1135",3,"4) $350 - $500",405.57,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0,1,6.00529348504442,6
"1136",9,"1) $0 - $100",57.01,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,4.04322669104349,4
"1137",7,"3) $200 - $350",248.71,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0,1,5.51628755908825,5.5
"1138",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1139",1,"3) $200 - $350",288.45,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.6645217607029,5.7
"1140",7,"5) $500 - $750",500.21,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.21502801024688,6.2
"1141",1,"2) $100 - $200",136.77,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.91830068289346,4.9
"1142",8,"2) $100 - $200",111.06,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0,4.71007059581346,4.7
"1143",4,"2) $100 - $200",110.2,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0,4.70229689671881,4.7
"1144",9,"3) $200 - $350",245.55,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,1,5.50350059248525,5.5
"1145",2,"5) $500 - $750",506.45,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,6.22742560213281,6.2
"1146",2,"1) $0 - $100",92.32,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.52526080275979,4.5
"1147",9,"6) $750 - $1,000",780.28,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0,1,6.65965282962673,6.7
"1148",6,"2) $100 - $200",127.95,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0,4.8516395626058,4.9
"1149",1,"5) $500 - $750",561.39,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,1,6.33041585115781,6.3
"1150",10,"1) $0 - $100",43.05,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.76236223087374,3.8
"1151",9,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1152",9,"3) $200 - $350",216.7,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,5.37851390854231,5.4
"1153",6,"3) $200 - $350",312.7,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,1,5.7452442644638,5.7
"1154",11,"2) $100 - $200",127.63,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0,4.8491354529946,4.8
"1155",10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1156",10,"2) $100 - $200",169.63,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0,5.13361959450763,5.1
"1157",1,"3) $200 - $350",345.06,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.84371831495372,5.8
"1158",2,"4) $350 - $500",368.19,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0,1,5.90859910927753,5.9
"1159",12,"3) $200 - $350",260.2,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0,1,5.56145056607841,5.6
"1160",8,"2) $100 - $200",184.44,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,5.21732420733851,5.2
"1161",12,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1162",7,"1) $0 - $100",46.13,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0,3.83146349756973,3.8
"1163",10,"1) $0 - $100",81.07,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0,4.39531297899962,4.4
"1164",5,"1) $0 - $100",44.37,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0,3.79256356539082,3.8
"1165",7,"2) $100 - $200",114.08,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0,4.73689995666599,4.7
"1166",7,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1167",11,"1) $0 - $100",84.71,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0,4.43923365844346,4.4
"1168",10,"2) $100 - $200",134.01,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0,4.89791442403214,4.9
"1169",9,"3) $200 - $350",304.18,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0,1,5.71761963144422,5.7
"1170",1,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1171",11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0,3.40086399276092,3.4
"1172",7,"1) $0 - $100",52.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0,3.96214561483136,4
